1998,2858,2070,2858,2070,2891,1998,2891
2130,2858,2168,2858,2168,2891,2130,2891
503,2864,624,2864,624,2913,503,2913
991,2864,1073,2864,1073,2913,991,2913
1500,2864,1626,2864,1626,2913,1500,2913
257,2875,388,2875,388,2913,257,2913
733,2869,870,2869,870,2913,733,2913
1237,2875,1369,2875,1369,2913,1237,2913
1741,2869,1812,2869,1812,2913,1741,2913
1998,2891,2124,2891,2124,2940,1998,2940
257,2995,366,2995,366,3034,257,3034
355,3061,481,3061,481,3110,355,3110
1281,3061,1363,3061,1363,3110,1281,3110
246,3066,334,3066,334,3110,246,3110
492,3066,591,3066,591,3110,492,3110
509,3127,684,3127,684,3181,509,3181
701,3127,832,3127,832,3176,701,3176
859,3127,980,3127,980,3176,859,3176
1007,3127,1133,3127,1133,3176,1007,3176
1155,3127,1292,3127,1292,3176,1155,3176
1308,3127,1440,3127,1440,3176,1308,3176
1506,3132,1549,3132,1549,3176,1506,3176
257,3165,290,3165,290,3198,257,3198
312,3159,427,3159,427,3203,312,3203
1599,3159,1867,3159,1867,3209,1599,3209
2020,3165,2070,3165,2070,3203,2020,3203
1878,3170,1966,3170,1966,3209,1878,3209
1960,3170,2009,3170,2009,3209,1960,3209
514,3181,640,3181,640,3231,514,3231
635,3181,843,3181,843,3231,635,3231
350,3247,607,3247,607,3296,350,3296
761,3247,865,3247,865,3296,761,3296
881,3247,1144,3247,1144,3296,881,3296
1790,3247,1911,3247,1911,3296,1790,3296
251,3258,339,3258,339,3296,251,3296
816,3324,887,3324,887,3373,816,3373
887,3324,1078,3324,1078,3373,887,3373
1095,3324,1286,3324,1286,3373,1095,3373
1297,3324,1495,3324,1495,3373,1297,3373
1511,3324,1703,3324,1703,3373,1511,3373
761,3335,794,3335,794,3368,761,3368
