268,306,394,306,394,361,268,361
1330,361,1451,361,1451,410,1330,410
991,366,1073,366,1073,410,991,410
1073,372,1111,372,1111,410,1073,410
1122,366,1204,366,1204,410,1122,410
1215,366,1297,366,1297,410,1215,410
1462,372,1538,372,1538,410,1462,410
821,498,1714,498,1714,580,821,580
410,728,1161,728,1161,788,410,788
251,733,345,733,345,783,251,783
246,810,394,810,394,870,246,870
246,892,345,892,345,947,246,947
410,892,558,892,558,952,410,952
580,892,684,892,684,947,580,947
706,892,909,892,909,947,706,947
931,892,1133,892,1133,947,931,947
1161,892,1259,892,1259,947,1161,947
1281,892,1385,892,1385,947,1281,947
1407,892,1555,892,1555,947,1407,947
312,1013,438,1013,438,1067,312,1067
460,1013,974,1013,974,1067,460,1067
1007,1013,1084,1013,1084,1067,1007,1067
1106,1013,1182,1013,1182,1067,1106,1067
240,1024,273,1024,273,1062,240,1062
1182,1024,1210,1024,1210,1067,1182,1067
306,1171,410,1171,410,1226,306,1226
432,1171,629,1171,629,1226,432,1226
657,1171,854,1171,854,1226,657,1226
881,1171,980,1171,980,1226,881,1226
1002,1171,1352,1171,1352,1232,1002,1232
1374,1171,1549,1171,1549,1226,1374,1226
1577,1171,1752,1171,1752,1226,1577,1226
1774,1171,1998,1171,1998,1226,1774,1226
2026,1171,2179,1171,2179,1226,2026,1226
2201,1171,2300,1171,2300,1226,2201,1226
230,1177,273,1177,273,1226,230,1226
312,1254,575,1254,575,1308,312,1308
507,1413,711,1406,713,1465,509,1472
235,1412,334,1412,334,1467,235,1467
383,1412,487,1412,487,1467,383,1467
733,1412,936,1412,936,1467,733,1467
958,1412,1056,1412,1056,1467,958,1467
1084,1412,1182,1412,1182,1467,1084,1467
1210,1412,1358,1412,1358,1467,1210,1467
1385,1412,1478,1412,1478,1467,1385,1467
1533,1412,1593,1412,1593,1467,1533,1467
816,2502,1785,2502,1785,2590,816,2590
1538,2798,1615,2798,1615,2831,1538,2831
1621,2798,1664,2798,1664,2831,1621,2831
1670,2798,1714,2798,1714,2831,1670,2831
509,2804,635,2804,635,2853,509,2853
1013,2804,1139,2804,1139,2853,1013,2853
257,2814,454,2814,454,2853,257,2853
755,2814,952,2814,952,2853,755,2853
1265,2820,1330,2820,1330,2853,1265,2853
1538,2836,1664,2836,1664,2886,1538,2886
251,2935,366,2935,366,2973,251,2973
360,3003,673,2997,674,3050,361,3056
251,3006,334,3006,334,3055,251,3055
1319,3012,1358,3012,1358,3050,1319,3050
1363,3012,1396,3012,1396,3044,1363,3044
520,3066,733,3066,733,3121,520,3121
755,3066,837,3066,837,3121,755,3121
870,3066,1139,3066,1139,3116,870,3116
1259,3066,1593,3066,1593,3121,1259,3121
1171,3077,1232,3077,1232,3116,1171,3116
317,3105,427,3105,427,3143,317,3143
1649,3102,1755,3110,1751,3152,1645,3143
1774,3105,1883,3105,1883,3149,1774,3149
1894,3110,1966,3110,1966,3149,1894,3149
1982,3110,2042,3110,2042,3149,1982,3149
2042,3110,2086,3110,2086,3143,2042,3143
520,3117,855,3123,854,3177,519,3170
251,3192,339,3192,339,3236,251,3236
350,3192,427,3192,427,3236,350,3236
438,3192,509,3192,509,3236,438,3236
514,3192,613,3192,613,3236,514,3236
777,3192,881,3192,881,3236,777,3236
903,3192,1062,3192,1062,3242,903,3242
1067,3192,1166,3192,1166,3236,1067,3236
1286,3198,1621,3198,1621,3242,1286,3242
1845,3198,1872,3198,1872,3236,1845,3236
1872,3192,1960,3192,1960,3242,1872,3242
1621,3203,1664,3203,1664,3236,1621,3236
920,3264,1111,3264,1111,3313,920,3313
1128,3269,1319,3269,1319,3313,1128,3313
1330,3264,1522,3264,1522,3313,1330,3313
1544,3269,1736,3269,1736,3313,1544,3313
788,3274,816,3274,816,3307,788,3307
843,3269,925,3269,925,3313,843,3313
