2037,2672,2092,2672,2092,2710,2037,2710
850,2711,923,2723,917,2759,844,2747
1358,2716,1423,2716,1423,2754,1358,2754
1801,2716,2004,2716,2004,2754,1801,2754
345,2721,410,2721,410,2754,345,2754
503,2732,629,2732,629,2782,503,2782
1013,2732,1188,2732,1188,2804,1013,2804
1520,2744,1686,2736,1689,2809,1523,2817
2092,2743,2174,2743,2174,2798,2092,2798
2037,2760,2086,2760,2086,2793,2037,2793
667,2953,863,2936,870,3010,674,3028
257,2957,383,2957,383,3006,257,3006
509,2962,569,2962,569,3001,509,3001
394,3044,695,3044,695,3094,394,3094
969,3044,1248,3044,1248,3094,969,3094
1286,3044,1369,3044,1369,3094,1286,3094
251,3050,334,3050,334,3094,251,3094
531,3110,657,3110,657,3159,531,3159
673,3110,799,3110,799,3159,673,3159
816,3110,947,3110,947,3159,816,3159
1046,3110,1133,3110,1133,3159,1046,3159
1150,3110,1675,3110,1675,3159,1150,3159
323,3116,438,3116,438,3159,323,3159
963,3121,1024,3121,1024,3159,963,3159
1834,3116,1944,3116,1944,3159,1834,3159
1966,3121,2053,3121,2053,3159,1966,3159
2064,3121,2130,3121,2130,3159,2064,3159
2234,3121,2278,3121,2278,3159,2234,3159
2130,3127,2157,3127,2157,3159,2130,3159
2152,3127,2218,3127,2218,3159,2152,3159
366,3181,618,3181,618,3225,366,3225
870,3176,958,3176,958,3225,870,3225
985,3181,1237,3181,1237,3225,985,3225
1467,3176,1604,3176,1604,3225,1467,3225
1944,3181,1971,3181,1971,3225,1944,3225
1977,3181,2059,3181,2059,3225,1977,3225
257,3187,339,3187,339,3225,257,3225
1369,3187,1473,3187,1473,3225,1369,3225
1664,3187,1725,3187,1725,3225,1664,3225
1615,3192,1664,3192,1664,3225,1615,3225
