268,306,394,306,394,361,268,361
980,366,1095,366,1095,410,980,410
1117,372,1292,372,1292,410,1117,410
1319,372,1434,372,1434,410,1319,410
1456,372,1588,372,1588,410,1456,410
903,503,1642,503,1642,580,903,580
410,728,607,728,607,788,410,788
251,733,345,733,345,783,251,783
246,810,394,810,394,865,246,865
246,892,345,892,345,947,246,947
536,892,629,892,629,947,536,947
662,892,958,892,958,947,662,947
985,892,1084,892,1084,947,985,947
1106,892,1210,892,1210,947,1106,947
1232,892,1506,892,1506,947,1232,947
1604,892,1736,892,1736,947,1604,947
405,898,514,898,514,947,405,947
1533,898,1582,898,1582,947,1533,947
312,1013,432,1013,432,1067,312,1067
240,1024,279,1024,279,1062,240,1062
388,1089,1024,1089,1024,1150,388,1150
1259,1089,1604,1089,1604,1150,1259,1150
284,1095,350,1095,350,1144,284,1144
1029,1095,1161,1095,1161,1144,1029,1144
1632,1095,1736,1095,1736,1150,1632,1150
1757,1095,1889,1095,1889,1144,1757,1144
1155,1106,1182,1106,1182,1144,1155,1144
388,1171,1018,1171,1018,1226,388,1226
1281,1171,1380,1171,1380,1226,1281,1226
1407,1171,1708,1171,1708,1226,1407,1226
1736,1171,1840,1171,1840,1226,1736,1226
1982,1171,2113,1171,2113,1226,1982,1226
290,1182,345,1182,345,1221,290,1221
1029,1177,1111,1177,1111,1226,1029,1226
1106,1177,1171,1177,1171,1226,1106,1226
1856,1177,1960,1177,1960,1226,1856,1226
383,1248,936,1248,936,1308,383,1308
284,1254,355,1254,355,1303,284,1303
931,1254,1013,1254,1013,1308,931,1308
1007,1254,1111,1254,1111,1308,1007,1308
1182,1254,1281,1254,1281,1308,1182,1308
1308,1254,1604,1254,1604,1308,1308,1308
1637,1254,1736,1254,1736,1308,1637,1308
1752,1254,1862,1254,1862,1308,1752,1308
1884,1249,2018,1257,2014,1316,1880,1308
312,1330,432,1330,432,1391,312,1391
460,1330,607,1330,607,1385,460,1385
235,1341,268,1341,268,1385,235,1385
635,1336,684,1336,684,1385,635,1385
706,1336,805,1336,805,1385,706,1385
312,1412,416,1412,416,1467,312,1467
460,1412,607,1412,607,1467,460,1467
607,1412,695,1412,695,1467,607,1467
706,1412,832,1412,832,1467,706,1467
832,1412,1106,1412,1106,1467,832,1467
1128,1412,1358,1412,1358,1467,1128,1467
1385,1412,1511,1412,1511,1467,1385,1467
235,1423,273,1423,273,1467,235,1467
240,1571,334,1571,334,1626,240,1626
361,1571,460,1571,460,1626,361,1626
481,1571,635,1571,635,1626,481,1626
837,1571,892,1571,892,1626,837,1626
657,1577,744,1577,744,1626,657,1626
2053,2661,2130,2661,2130,2694,2053,2694
2141,2661,2179,2661,2179,2694,2141,2694
2185,2661,2228,2661,2228,2694,2185,2694
503,2667,629,2667,629,2716,503,2716
1007,2667,1139,2667,1139,2721,1007,2721
1538,2667,1664,2667,1664,2721,1538,2721
750,2678,952,2678,952,2721,750,2721
1263,2681,1467,2673,1468,2716,1265,2724
246,2683,345,2683,345,2716,246,2716
1790,2683,1894,2683,1894,2716,1790,2716
2053,2699,2179,2699,2179,2749,2053,2749
251,2919,355,2919,355,2957,251,2957
350,3055,520,3055,520,3110,350,3110
1314,3055,1396,3055,1396,3105,1314,3105
246,3061,328,3061,328,3105,246,3105
525,3066,690,3066,690,3105,525,3105
805,3121,931,3121,931,3170,805,3170
251,3132,284,3132,284,3165,251,3165
312,3127,421,3127,421,3170,312,3170
514,3127,646,3127,646,3176,514,3176
662,3127,788,3127,788,3170,662,3170
952,3127,1078,3127,1078,3170,952,3170
1100,3132,1188,3132,1188,3170,1100,3170
1648,3132,1757,3132,1757,3176,1648,3176
1779,3138,1867,3138,1867,3170,1779,3170
1878,3138,1987,3138,1987,3176,1878,3176
2004,3138,2048,3138,2048,3170,2004,3170
246,3187,334,3187,334,3236,246,3236
514,3187,607,3187,607,3236,514,3236
772,3187,881,3187,881,3236,772,3236
1872,3187,2108,3187,2108,3242,1872,3242
345,3192,416,3192,416,3236,345,3236
427,3192,503,3192,503,3236,427,3236
898,3192,991,3192,991,3236,898,3236
1002,3192,1100,3192,1100,3236,1002,3236
1286,3198,1412,3198,1412,3242,1286,3242
1412,3198,1560,3198,1560,3236,1412,3236
1577,3198,1621,3198,1621,3236,1577,3236
816,3264,936,3264,936,3313,816,3313
947,3264,1106,3264,1106,3313,947,3313
1133,3264,1402,3264,1402,3313,1133,3313
1423,3274,1571,3274,1571,3313,1423,3313
1593,3274,1708,3274,1708,3313,1593,3313
