744,295,914,295,914,345,744,345
931,295,1100,295,1100,345,931,345
1117,295,1292,295,1292,345,1117,345
1330,295,1538,295,1538,345,1330,345
1555,295,1774,295,1774,345,1555,345
2026,421,2135,421,2135,470,2026,470
2135,421,2278,421,2278,470,2135,470
892,465,1632,465,1632,558,892,558
257,476,498,476,498,525,257,525
2228,553,2272,553,2272,591,2228,591
2042,558,2168,558,2168,591,2042,591
2163,558,2218,558,2218,596,2163,596
279,701,388,701,388,761,279,761
487,701,722,701,722,761,487,761
744,701,805,701,805,761,744,761
837,701,892,701,892,761,837,761
920,701,1511,701,1511,766,920,766
246,799,427,799,427,865,246,865
487,892,898,892,898,963,487,963
920,892,1155,892,1155,963,920,963
1182,892,1423,892,1423,963,1182,963
1445,892,1571,892,1571,958,1445,958
1593,892,1708,892,1708,952,1593,952
279,898,388,898,388,952,279,952
1221,996,1380,996,1380,1067,1221,1067
1697,996,1900,996,1900,1067,1697,1067
251,1002,454,1002,454,1056,251,1056
470,1002,673,1002,673,1056,470,1056
876,1002,974,1002,974,1056,876,1056
996,1002,1199,1002,1199,1062,996,1062
1396,1002,1555,1002,1555,1056,1396,1056
1571,1002,1675,1002,1675,1062,1571,1062
1927,1002,2075,1002,2075,1062,1927,1062
2097,1002,2300,1002,2300,1062,2097,1062
695,1007,848,1007,848,1062,695,1062
405,1078,618,1078,618,1139,405,1139
235,1084,383,1084,383,1139,235,1139
377,1161,580,1161,580,1221,377,1221
295,1166,366,1166,366,1221,295,1221
799,1270,1078,1270,1078,1325,799,1325
1489,1270,1774,1270,1774,1325,1489,1325
350,1319,476,1319,476,1374,350,1374
2026,1319,2196,1319,2196,1374,2026,1374
646,1363,695,1363,695,1412,646,1412
783,1363,958,1363,958,1418,783,1418
1046,1363,1221,1363,1221,1412,1046,1412
1336,1363,1385,1363,1385,1412,1336,1412
1467,1363,1642,1363,1642,1418,1467,1418
1730,1363,1905,1363,1905,1418,1730,1418
334,1478,498,1478,498,1533,334,1533
635,1489,706,1489,706,1506,635,1506
865,1489,903,1489,903,1506,865,1506
1128,1489,1177,1489,1177,1511,1128,1511
1325,1489,1396,1489,1396,1506,1325,1506
1544,1489,1593,1489,1593,1506,1544,1506
1812,1489,1867,1489,1867,1511,1812,1511
2009,1489,2207,1489,2207,1511,2009,1511
399,1675,1035,1675,1035,1697,399,1697
881,2409,1626,2409,1626,2491,881,2491
2064,2683,2196,2683,2196,2771,2064,2771
520,2694,646,2694,646,2743,520,2743
1035,2694,1161,2694,1161,2743,1035,2743
240,2705,388,2705,388,2743,240,2743
755,2705,903,2705,903,2743,755,2743
1265,2699,1418,2699,1418,2743,1265,2743
1549,2699,1675,2699,1675,2743,1549,2743
1790,2699,1982,2699,1982,2743,1790,2743
235,2919,361,2919,361,2968,235,2968
421,2924,569,2924,569,2968,421,2968
755,2919,876,2919,876,2968,755,2968
372,3127,629,3127,629,3176,372,3176
1265,3127,1347,3127,1347,3176,1265,3176
235,3132,317,3132,317,3176,235,3176
1221,3138,1254,3138,1254,3176,1221,3176
460,3187,651,3187,651,3242,460,3242
295,3192,405,3192,405,3236,295,3236
668,3192,744,3192,744,3242,668,3242
799,3192,974,3192,974,3236,799,3236
985,3198,1029,3198,1029,3236,985,3236
1402,3198,1511,3198,1511,3242,1402,3242
1533,3198,1681,3198,1681,3242,1533,3242
1697,3203,1801,3203,1801,3242,1697,3242
1883,3203,1927,3203,1927,3236,1883,3236
1823,3209,1867,3209,1867,3242,1823,3242
345,3236,607,3236,607,3285,345,3285
679,3236,777,3236,777,3285,679,3285
810,3236,1046,3236,1046,3285,810,3285
1823,3236,2031,3236,2031,3285,1823,3285
240,3247,279,3247,279,3274,240,3274
279,3247,317,3247,317,3285,279,3285
