974,246,1128,246,1128,295,974,295
1341,246,1495,246,1495,295,1341,295
1144,257,1259,257,1259,295,1144,295
1281,257,1325,257,1325,295,1281,295
268,306,399,306,399,361,268,361
903,383,1380,383,1380,476,903,476
1495,394,1582,394,1582,470,1495,470
1998,416,2223,416,2223,509,1998,509
355,487,465,487,465,514,355,514
246,624,345,624,345,679,246,679
383,624,580,624,580,679,383,679
240,706,383,706,383,761,240,761
246,788,345,788,345,837,246,837
388,788,640,788,640,843,388,843
657,788,761,788,761,843,657,843
783,788,985,788,985,843,783,843
1007,788,1106,788,1106,843,1007,843
240,887,826,887,826,947,240,947
848,887,947,887,947,941,848,941
1056,887,1171,887,1171,941,1056,941
1206,893,1312,883,1318,940,1211,951
1418,887,1566,887,1566,941,1418,941
1599,887,1801,887,1801,941,1599,941
1829,887,1927,887,1927,941,1829,941
1953,890,2107,882,2110,941,1956,949
974,892,1024,892,1024,941,974,941
1336,892,1391,892,1391,941,1336,941
2141,892,2239,892,2239,941,2141,941
235,969,377,969,377,1024,235,1024
405,969,646,969,646,1024,405,1024
673,969,816,969,816,1024,673,1024
837,969,1029,969,1029,1024,837,1024
1056,969,1199,969,1199,1024,1056,1024
1221,969,1319,969,1319,1024,1221,1024
1341,969,1582,969,1582,1024,1341,1024
1610,969,1768,969,1768,1024,1610,1024
361,1046,558,1046,558,1106,361,1106
635,1046,744,1046,744,1106,635,1106
755,1046,1237,1046,1237,1106,755,1106
290,1062,323,1062,323,1100,290,1100
361,1128,558,1128,558,1182,361,1182
279,1133,328,1133,328,1182,279,1182
334,1210,399,1210,399,1259,334,1259
706,1210,832,1210,832,1259,706,1259
854,1210,936,1210,936,1265,854,1265
958,1210,1139,1210,1139,1265,958,1265
1155,1210,1259,1210,1259,1259,1155,1259
1281,1210,1380,1210,1380,1265,1281,1265
432,1215,481,1215,481,1265,432,1265
585,1215,635,1215,635,1259,585,1259
706,1286,909,1286,909,1347,706,1347
334,1292,410,1292,410,1341,334,1341
432,1292,481,1292,481,1341,432,1341
580,1292,635,1292,635,1341,580,1341
334,1369,410,1369,410,1423,334,1423
432,1369,487,1369,487,1423,432,1423
585,1374,646,1374,646,1418,585,1418
706,1369,1018,1369,1018,1423,706,1423
1029,1369,1089,1369,1089,1423,1029,1423
1100,1369,1177,1369,1177,1423,1100,1423
279,1451,339,1451,339,1500,279,1500
355,1451,465,1451,465,1500,355,1500
509,1456,613,1456,613,1500,509,1500
629,1451,783,1451,783,1506,629,1506
355,1527,558,1527,558,1582,355,1582
629,1527,1035,1527,1035,1582,629,1582
279,1533,328,1533,328,1577,279,1577
279,1610,323,1610,323,1659,279,1659
361,1610,564,1610,564,1664,361,1664
640,1610,887,1610,887,1664,640,1664
920,1610,1484,1610,1484,1664,920,1664
1517,1610,1725,1610,1725,1664,1517,1664
1752,1610,1960,1610,1960,1664,1752,1664
1987,1610,2228,1610,2228,1664,1987,1664
355,1686,832,1686,832,1747,355,1747
887,1692,941,1692,941,1741,887,1741
1966,2809,2020,2809,2020,2842,1966,2842
2031,2809,2113,2809,2113,2842,2031,2842
2124,2809,2163,2809,2163,2842,2124,2842
2185,2809,2228,2809,2228,2842,2185,2842
257,2831,361,2831,361,2869,257,2869
744,2831,887,2831,887,2869,744,2869
1237,2825,1385,2825,1385,2875,1237,2875
1741,2825,1845,2825,1845,2869,1741,2869
963,2847,1078,2847,1078,2897,963,2897
1960,2847,2070,2847,2070,2897,1960,2897
470,2853,580,2853,580,2897,470,2897
1467,2858,1577,2858,1577,2897,1467,2897
251,2935,366,2935,366,2973,251,2973
345,3023,542,3023,542,3072,345,3072
251,3034,323,3034,323,3072,251,3072
542,3034,673,3034,673,3072,542,3072
1243,3028,1319,3028,1319,3072,1243,3072
257,3132,284,3132,284,3170,257,3170
312,3127,427,3127,427,3170,312,3170
509,3127,662,3127,662,3170,509,3170
673,3127,799,3127,799,3176,673,3176
805,3127,925,3127,925,3176,805,3176
947,3132,1056,3132,1056,3170,947,3170
1144,3127,1336,3127,1336,3176,1144,3176
1073,3138,1133,3138,1133,3170,1073,3170
1826,3143,1927,3134,1929,3170,1829,3178
1604,3143,1697,3143,1697,3170,1604,3170
1692,3143,1818,3143,1818,3176,1692,3176
246,3225,366,3225,366,3274,246,3274
761,3231,914,3231,914,3274,761,3274
1818,3225,1938,3225,1938,3274,1818,3274
366,3236,399,3236,399,3269,366,3269
427,3236,602,3236,602,3269,427,3269
602,3236,695,3236,695,3269,602,3269
941,3236,1204,3236,1204,3269,941,3269
1303,3236,1533,3236,1533,3274,1303,3274
1544,3236,1582,3236,1582,3269,1544,3269
1955,3231,2031,3231,2031,3274,1955,3274
980,3318,1128,3318,1128,3362,980,3362
1144,3318,1259,3318,1259,3357,1144,3357
1276,3313,1325,3313,1325,3362,1276,3362
1347,3313,1495,3313,1495,3362,1347,3362
