268,306,394,306,394,361,268,361
980,366,1095,366,1095,410,980,410
1117,372,1292,372,1292,410,1117,410
1319,372,1434,372,1434,410,1319,410
1456,372,1588,372,1588,410,1456,410
2119,487,2239,487,2239,564,2119,564
903,503,1642,503,1642,580,903,580
410,728,607,728,607,788,410,788
251,733,345,733,345,783,251,783
246,810,394,810,394,865,246,865
246,892,345,892,345,947,246,947
410,892,805,892,805,952,410,952
837,892,1133,892,1133,947,837,947
1232,892,1385,892,1385,947,1232,947
1412,892,1610,892,1610,947,1412,947
1161,898,1210,898,1210,947,1161,947
235,1013,585,1013,585,1067,235,1067
607,1013,859,1013,859,1067,607,1067
887,1013,1139,1013,1139,1067,887,1067
1166,1013,1265,1013,1265,1067,1166,1067
1292,1013,1434,1013,1434,1067,1292,1067
1462,1013,1566,1013,1566,1067,1462,1067
1593,1013,1642,1013,1642,1062,1593,1062
1670,1013,1823,1013,1823,1067,1670,1067
1845,1013,1944,1013,1944,1067,1845,1067
1977,1013,2119,1013,2119,1067,1977,1067
2146,1013,2300,1013,2300,1067,2146,1067
240,1095,334,1095,334,1144,240,1144
361,1095,520,1095,520,1150,361,1150
679,1171,761,1171,761,1226,679,1226
783,1171,859,1171,859,1226,783,1226
881,1171,985,1171,985,1226,881,1226
1007,1171,1161,1171,1161,1226,1007,1226
290,1182,328,1182,328,1221,290,1221
361,1177,405,1177,405,1226,361,1226
438,1177,509,1177,509,1226,438,1226
531,1177,646,1177,646,1226,531,1226
531,1248,788,1248,788,1308,531,1308
284,1259,323,1259,323,1303,284,1303
361,1254,416,1254,416,1308,361,1308
432,1254,509,1254,509,1303,432,1303
810,1254,909,1254,909,1308,810,1308
931,1254,1035,1254,1035,1308,931,1308
355,1330,416,1330,416,1385,355,1385
284,1341,317,1341,317,1385,284,1385
432,1336,520,1336,520,1391,432,1391
531,1336,585,1336,585,1391,531,1391
607,1336,706,1336,706,1385,607,1385
355,1412,783,1412,783,1467,355,1467
805,1412,1117,1412,1117,1467,805,1467
1161,1412,1319,1412,1319,1467,1161,1467
1358,1412,1456,1412,1456,1467,1358,1467
361,1489,684,1489,684,1549,361,1549
1007,1489,1270,1489,1270,1549,1007,1549
1336,1489,1648,1489,1648,1549,1336,1549
1681,1489,1889,1489,1889,1549,1681,1549
711,1495,821,1495,821,1549,711,1549
859,1495,969,1495,969,1544,859,1544
1905,1495,1960,1495,1960,1549,1905,1549
1982,1495,2081,1495,2081,1544,1982,1544
