745,261,916,268,913,322,743,315
931,262,1106,262,1106,317,931,317
1117,262,1297,262,1297,317,1117,317
1555,262,1774,262,1774,317,1555,317
1325,268,1538,268,1538,317,1325,317
2004,355,2130,355,2130,410,2004,410
2124,355,2283,355,2283,410,2124,410
887,410,1626,410,1626,503,887,503
262,421,520,421,520,470,262,470
2020,509,2163,509,2163,547,2020,547
2155,515,2282,504,2286,550,2158,560
279,646,388,646,388,706,279,706
542,646,1237,646,1237,711,542,711
246,744,427,744,427,816,246,816
279,843,388,843,388,903,279,903
536,843,750,843,750,898,536,898
772,843,925,843,925,898,772,898
952,843,1056,843,1056,898,952,898
1078,843,1473,843,1473,903,1078,903
1500,843,1812,843,1812,903,1500,903
323,952,520,952,520,1007,323,1007
547,952,996,952,996,1007,547,1007
1024,952,1171,952,1171,1007,1024,1007
1199,952,1347,952,1347,1007,1199,1007
1369,952,1418,952,1418,1002,1369,1002
1445,952,1747,952,1747,1007,1445,1007
1774,952,2092,952,2092,1007,1774,1007
257,963,290,963,290,1002,257,1002
558,1029,799,1029,799,1084,558,1084
821,1029,920,1029,920,1089,821,1089
1161,1027,1305,1035,1302,1094,1158,1086
1330,1029,1423,1029,1423,1084,1330,1084
1445,1029,1703,1029,1703,1089,1445,1089
1730,1029,1829,1029,1829,1084,1730,1084
1977,1029,2124,1029,2124,1089,1977,1089
251,1040,284,1040,284,1084,251,1084
328,1035,525,1035,525,1089,328,1089
947,1035,1133,1035,1133,1084,947,1084
1856,1035,1955,1035,1955,1084,1856,1084
2152,1035,2300,1035,2300,1084,2152,1084
328,1111,470,1111,470,1166,328,1166
498,1111,794,1111,794,1166,498,1166
251,1352,350,1352,350,1407,251,1407
799,1352,848,1352,848,1407,799,1407
427,1369,755,1369,755,1396,427,1396
920,2426,1610,2426,1610,2508,920,2508
2081,2732,2163,2732,2163,2765,2081,2765
525,2738,651,2738,651,2787,525,2787
1040,2738,1166,2738,1166,2787,1040,2787
1555,2738,1681,2738,1681,2787,1555,2787
246,2749,377,2749,377,2782,246,2782
761,2749,898,2749,898,2782,761,2782
1276,2749,1412,2749,1412,2782,1276,2782
1801,2749,1966,2749,1966,2787,1801,2787
2070,2760,2157,2760,2157,2809,2070,2809
240,2842,372,2842,372,2891,240,2891
246,3083,323,3083,323,3121,246,3121
383,3083,635,3083,635,3127,383,3127
1276,3083,1352,3083,1352,3121,1276,3121
301,3149,410,3149,410,3198,301,3198
465,3149,657,3149,657,3198,465,3198
673,3149,794,3149,794,3198,673,3198
805,3149,958,3149,958,3198,805,3198
969,3154,1018,3154,1018,3198,969,3198
1407,3154,1517,3154,1517,3198,1407,3198
1538,3159,1686,3159,1686,3198,1538,3198
1703,3159,1807,3159,1807,3198,1703,3198
1889,3159,1933,3159,1933,3198,1889,3198
1829,3165,1878,3165,1878,3198,1829,3198
246,3225,323,3225,323,3264,246,3264
355,3225,591,3225,591,3264,355,3264
684,3220,783,3220,783,3264,684,3264
821,3225,1051,3225,1051,3264,821,3264
1193,3220,1265,3220,1265,3269,1193,3269
1265,3225,1429,3225,1429,3269,1265,3269
1829,3220,2037,3220,2037,3269,1829,3269
1451,3231,1500,3231,1500,3269,1451,3269
1511,3231,1555,3231,1555,3264,1511,3264
