745,261,916,268,913,322,743,315
931,262,1100,262,1100,317,931,317
1117,262,1297,262,1297,317,1117,317
1555,262,1774,262,1774,317,1555,317
1325,268,1538,268,1538,317,1325,317
1998,361,2119,361,2119,416,1998,416
2124,361,2272,361,2272,410,2124,410
761,410,1752,410,1752,503,761,503
257,421,509,421,509,470,257,470
2020,503,2152,503,2152,547,2020,547
2218,503,2272,503,2272,547,2218,547
2152,509,2223,509,2223,553,2152,553
284,646,388,646,388,706,284,706
542,646,832,646,832,711,542,711
246,744,427,744,427,816,246,816
536,832,711,832,711,898,536,898
744,832,974,832,974,898,744,898
1007,832,1237,832,1237,898,1007,898
1265,832,1440,832,1440,887,1265,887
279,870,388,870,388,925,279,925
536,903,854,903,854,969,536,969
887,903,1243,903,1243,974,887,974
1412,903,1588,903,1588,969,1412,969
1270,909,1380,909,1380,963,1270,963
312,1002,1155,1002,1155,1062,312,1062
1177,1002,1434,1002,1434,1062,1177,1062
251,1013,290,1013,290,1056,251,1056
312,1078,460,1078,460,1139,312,1139
613,1078,816,1078,816,1139,613,1139
837,1078,1177,1078,1177,1139,837,1139
1204,1078,1500,1078,1500,1144,1204,1144
1522,1078,1670,1078,1670,1139,1522,1139
1878,1078,2075,1078,2075,1139,1878,1139
2103,1078,2305,1078,2305,1144,2103,1144
251,1089,295,1089,295,1139,251,1139
487,1084,591,1084,591,1139,487,1139
1697,1084,1851,1084,1851,1139,1697,1139
235,1161,432,1161,432,1221,235,1221
454,1161,547,1161,547,1221,454,1221
575,1161,854,1161,854,1226,575,1226
870,1161,920,1161,920,1221,870,1221
941,1161,1248,1161,1248,1221,941,1221
1270,1161,1478,1161,1478,1221,1270,1221
1506,1161,1747,1161,1747,1221,1506,1221
1768,1161,1927,1161,1927,1221,1768,1221
1013,1237,1204,1237,1204,1297,1013,1297
1226,1237,1473,1237,1473,1297,1226,1297
1615,1237,1714,1237,1714,1297,1615,1297
306,1243,503,1243,503,1303,306,1303
525,1243,629,1243,629,1297,525,1297
646,1243,985,1243,985,1303,646,1303
