268,306,394,306,394,361,268,361
1330,361,1451,361,1451,410,1330,410
991,366,1073,366,1073,410,991,410
1073,372,1111,372,1111,405,1073,405
1122,366,1204,366,1204,410,1122,410
1221,372,1297,372,1297,410,1221,410
1462,372,1538,372,1538,410,1462,410
2086,487,2207,487,2207,547,2086,547
821,498,1719,498,1719,580,821,580
410,728,607,728,607,788,410,788
251,733,345,733,345,783,251,783
246,810,394,810,394,870,246,870
246,892,345,892,345,947,246,947
405,892,607,892,607,947,405,947
635,892,783,892,783,947,635,947
832,892,1078,892,1078,947,832,947
1111,892,1210,892,1210,947,1111,947
1237,892,1440,892,1440,947,1237,947
1484,892,1582,892,1582,947,1484,947
1610,892,1708,892,1708,947,1610,947
1730,892,1829,892,1829,947,1730,947
240,1018,284,1018,284,1062,240,1062
301,1013,394,1013,394,1062,301,1062
279,1084,350,1084,350,1133,279,1133
366,1084,596,1084,596,1139,366,1139
613,1084,848,1084,848,1133,613,1133
860,1079,1020,1086,1018,1140,857,1133
1056,1084,1308,1084,1308,1139,1056,1139
1330,1084,1467,1084,1467,1133,1330,1133
1484,1084,1670,1084,1670,1133,1484,1133
1692,1084,1851,1084,1851,1133,1692,1133
1872,1084,2009,1084,2009,1139,1872,1139
2026,1084,2124,1084,2124,1139,2026,1139
2141,1084,2239,1084,2239,1133,2141,1133
2250,1084,2300,1084,2300,1139,2250,1139
279,1144,323,1144,323,1193,279,1193
345,1144,438,1144,438,1193,345,1193
454,1144,553,1144,553,1193,454,1193
279,1204,350,1204,350,1254,279,1254
383,1204,848,1204,848,1254,383,1254
859,1204,980,1204,980,1254,859,1254
1024,1204,1369,1204,1369,1259,1024,1259
1396,1204,1538,1204,1538,1254,1396,1254
1588,1204,1818,1204,1818,1259,1588,1259
1851,1204,1938,1204,1938,1254,1851,1254
1971,1204,2163,1204,2163,1254,1971,1254
2207,1204,2300,1204,2300,1259,2207,1259
974,1215,1002,1215,1002,1254,974,1254
279,1276,372,1276,372,1330,279,1330
388,1276,487,1276,487,1330,388,1330
383,1347,520,1347,520,1402,383,1402
514,1347,843,1347,843,1402,514,1402
1062,1347,1254,1347,1254,1402,1062,1402
1281,1347,1418,1347,1418,1402,1281,1402
1473,1347,1703,1347,1703,1402,1473,1402
1851,1347,2042,1347,2042,1402,1851,1402
2086,1347,2179,1347,2179,1402,2086,1402
284,1358,339,1358,339,1396,284,1396
859,1352,931,1352,931,1402,859,1402
925,1352,1024,1352,1024,1402,925,1402
1730,1352,1823,1352,1823,1402,1730,1402
2207,1352,2300,1352,2300,1402,2207,1402
279,1423,323,1423,323,1473,279,1473
334,1429,372,1429,372,1473,334,1473
1949,1566,2185,1566,2185,1621,1949,1621
235,1577,268,1577,268,1621,235,1621
312,1571,443,1571,443,1621,312,1621
476,1571,662,1571,662,1621,476,1621
684,1571,733,1571,733,1621,684,1621
728,1571,848,1571,848,1621,728,1621
876,1571,1018,1571,1018,1621,876,1621
1046,1571,1139,1571,1139,1621,1046,1621
1161,1571,1259,1571,1259,1621,1161,1621
1281,1571,1374,1571,1374,1621,1281,1621
1407,1571,1544,1571,1544,1621,1407,1621
1566,1571,1703,1571,1703,1621,1566,1621
1708,1571,1752,1571,1752,1621,1708,1621
1779,1571,1916,1571,1916,1621,1779,1621
2207,1571,2300,1571,2300,1621,2207,1621
306,1648,492,1648,492,1697,306,1697
531,1648,618,1648,618,1697,531,1697
640,1648,777,1648,777,1697,640,1697
794,1648,843,1648,843,1697,794,1697
865,1648,1166,1648,1166,1697,865,1697
1182,1648,1369,1648,1369,1697,1182,1697
1396,1648,1621,1648,1621,1703,1396,1703
1648,1648,1790,1648,1790,1697,1648,1697
487,1779,684,1779,684,1834,487,1834
690,1779,832,1779,832,1834,690,1834
848,1779,1078,1779,1078,1834,848,1834
1089,1779,1182,1779,1182,1834,1089,1834
1193,1779,1391,1779,1391,1834,1193,1834
1402,1779,1495,1779,1495,1845,1402,1845
1500,1779,1593,1779,1593,1834,1500,1834
1599,1779,1692,1779,1692,1834,1599,1834
1703,1779,1933,1779,1933,1834,1703,1834
1944,1779,2031,1779,2031,1834,1944,1834
317,1955,405,1955,405,2009,317,2009
1117,2037,1292,2037,1292,2092,1117,2092
443,2042,575,2042,575,2092,443,2092
837,2042,925,2042,925,2086,837,2086
1632,2042,1719,2042,1719,2092,1632,2092
2064,2042,2152,2042,2152,2086,2064,2086
1095,2108,1308,2108,1308,2157,1095,2157
777,2135,985,2135,985,2190,777,2190
1566,2141,1692,2141,1692,2190,1566,2190
1703,2141,1785,2141,1785,2185,1703,2185
1073,2179,1182,2179,1182,2218,1073,2218
1232,2174,1341,2174,1341,2218,1232,2218
2075,2174,2141,2174,2141,2223,2075,2223
350,2207,520,2207,520,2256,350,2256
536,2207,662,2207,662,2250,536,2250
2026,2234,2190,2234,2190,2283,2026,2283
1095,2239,1308,2239,1308,2289,1095,2289
777,2267,985,2267,985,2322,777,2322
1544,2267,1812,2267,1812,2316,1544,2316
1073,2311,1177,2311,1177,2349,1073,2349
1237,2311,1341,2311,1341,2349,1237,2349
312,2426,449,2426,449,2480,312,2480
443,2508,575,2508,575,2557,443,2557
