750,2847,848,2847,848,2886,750,2886
843,2842,980,2842,980,2886,843,2886
2053,2853,2130,2853,2130,2886,2053,2886
2141,2853,2179,2853,2179,2886,2141,2886
2190,2853,2228,2853,2228,2886,2190,2886
503,2858,629,2858,629,2908,503,2908
1018,2864,1051,2864,1051,2908,1018,2908
1051,2858,1139,2858,1139,2908,1051,2908
1538,2858,1664,2858,1664,2908,1538,2908
251,2869,377,2869,377,2908,251,2908
1265,2869,1402,2869,1402,2908,1265,2908
1790,2869,1894,2869,1894,2908,1790,2908
2053,2891,2179,2891,2179,2935,2053,2935
246,2990,355,2990,355,3028,246,3028
1314,3055,1396,3055,1396,3105,1314,3105
246,3061,328,3061,328,3105,246,3105
355,3066,607,3066,607,3105,355,3105
514,3121,684,3121,684,3176,514,3176
701,3121,832,3121,832,3170,701,3170
848,3121,974,3121,974,3170,848,3170
306,3127,421,3127,421,3170,306,3170
996,3127,1122,3127,1122,3170,996,3170
1139,3127,1210,3127,1210,3170,1139,3170
1648,3132,1801,3132,1801,3176,1648,3176
246,3192,328,3192,328,3236,246,3236
350,3198,421,3198,421,3236,350,3236
432,3198,520,3198,520,3236,432,3236
514,3192,607,3192,607,3236,514,3236
772,3192,881,3192,881,3236,772,3236
903,3198,974,3198,974,3236,903,3236
985,3198,1067,3198,1067,3236,985,3236
1073,3198,1161,3198,1161,3236,1073,3236
1286,3198,1434,3198,1434,3242,1286,3242
1451,3198,1582,3198,1582,3236,1451,3236
1878,3192,1960,3192,1960,3236,1878,3236
1599,3203,1664,3203,1664,3242,1599,3242
1659,3203,1703,3203,1703,3236,1659,3236
