268,306,394,306,394,361,268,361
1051,366,1259,366,1259,410,1051,410
1281,372,1484,372,1484,410,1281,410
251,492,470,492,470,547,251,547
783,498,1752,498,1752,580,783,580
268,547,454,547,454,596,268,596
2053,564,2283,564,2283,613,2053,613
410,728,607,728,607,788,410,788
251,733,345,733,345,783,251,783
246,810,394,810,394,865,246,865
246,892,345,892,345,947,246,947
410,892,706,892,706,952,410,952
739,892,1330,892,1330,952,739,952
235,1013,585,1013,585,1067,235,1067
607,1013,859,1013,859,1067,607,1067
887,1013,1035,1013,1035,1062,887,1062
1056,1013,1281,1013,1281,1067,1056,1067
334,1089,816,1089,816,1150,334,1150
262,1106,295,1106,295,1144,262,1144
334,1171,629,1171,629,1226,334,1226
262,1182,295,1182,295,1226,262,1226
262,1259,295,1259,295,1303,262,1303
334,1254,564,1254,564,1308,334,1308
558,1254,624,1254,624,1308,558,1308
629,1254,755,1254,755,1308,629,1308
262,1330,355,1330,355,1385,262,1385
388,1330,733,1330,733,1385,388,1385
755,1330,969,1330,969,1385,755,1385
1035,1330,1095,1330,1095,1385,1035,1385
1538,2661,1615,2661,1615,2694,1538,2694
1670,2661,1714,2661,1714,2694,1670,2694
1621,2667,1664,2667,1664,2699,1621,2699
509,2667,635,2667,635,2721,509,2721
1010,2672,1138,2664,1141,2718,1014,2726
257,2683,383,2683,383,2716,257,2716
755,2683,887,2683,887,2716,755,2716
1265,2683,1330,2683,1330,2716,1265,2716
1533,2699,1664,2699,1664,2749,1533,2749
251,2913,366,2913,366,2957,251,2957
251,3061,334,3061,334,3105,251,3105
361,3066,443,3066,443,3105,361,3105
443,3066,591,3066,591,3105,443,3105
1319,3066,1396,3066,1396,3105,1319,3105
1078,3121,1319,3121,1319,3176,1078,3176
257,3132,290,3132,290,3170,257,3170
312,3127,427,3127,427,3170,312,3170
520,3127,728,3127,728,3176,520,3176
750,3127,832,3127,832,3176,750,3176
892,3127,1062,3127,1062,3176,892,3176
1352,3127,1588,3127,1588,3176,1352,3176
1643,3123,1755,3132,1751,3179,1639,3170
1747,3127,1796,3127,1796,3170,1747,3170
1285,3197,1521,3190,1523,3236,1287,3243
1872,3187,2103,3187,2103,3242,1872,3242
251,3198,339,3198,339,3236,251,3236
350,3192,427,3192,427,3236,350,3236
438,3198,525,3198,525,3236,438,3236
520,3192,613,3192,613,3236,520,3236
772,3192,881,3192,881,3236,772,3236
903,3192,980,3192,980,3236,903,3236
985,3192,1067,3192,1067,3236,985,3236
1067,3192,1161,3192,1161,3236,1067,3236
1533,3203,1599,3203,1599,3242,1533,3242
1599,3203,1642,3203,1642,3236,1599,3236
1013,3264,1166,3264,1166,3313,1013,3313
1177,3264,1336,3264,1336,3313,1177,3313
1369,3264,1445,3264,1445,3313,1369,3313
1484,3264,1632,3264,1632,3313,1484,3313
903,3269,980,3269,980,3313,903,3313
