268,306,394,306,394,361,268,361
1007,372,1193,372,1193,410,1007,410
1215,372,1286,372,1286,410,1215,410
1303,372,1527,372,1527,410,1303,410
2152,427,2289,427,2289,553,2152,553
854,503,1303,503,1303,580,854,580
1308,503,1675,503,1675,580,1308,580
2168,547,2196,547,2196,585,2168,585
2064,564,2174,564,2174,657,2064,657
2174,585,2272,585,2272,635,2174,635
410,728,607,728,607,788,410,788
251,733,345,733,345,783,251,783
246,810,394,810,394,865,246,865
246,892,345,892,345,947,246,947
410,892,761,892,761,952,410,952
783,892,887,892,887,947,783,947
909,892,1210,892,1210,952,909,952
1237,892,1330,892,1330,947,1237,947
1358,892,1462,892,1462,947,1358,947
1484,892,1582,892,1582,947,1484,947
312,1013,438,1013,438,1067,312,1067
460,1013,1007,1013,1007,1067,460,1067
1084,1013,1161,1013,1161,1067,1084,1067
1007,1018,1084,1018,1084,1067,1007,1067
1161,1024,1182,1024,1182,1062,1161,1062
240,1029,268,1029,268,1062,240,1062
312,1089,657,1089,657,1150,312,1150
684,1089,788,1089,788,1144,684,1144
810,1089,1106,1089,1106,1150,810,1150
1495,1089,1642,1089,1642,1150,1495,1150
1784,1091,2036,1084,2038,1144,1785,1151
240,1100,268,1100,268,1144,240,1144
1133,1095,1281,1095,1281,1150,1133,1150
1314,1095,1462,1095,1462,1144,1314,1144
1664,1095,1763,1095,1763,1150,1664,1150
2059,1095,2228,1095,2228,1144,2059,1144
284,1171,345,1171,345,1226,284,1226
383,1171,558,1171,558,1226,383,1226
585,1171,931,1171,931,1226,585,1226
958,1171,1056,1171,1056,1226,958,1226
1084,1171,1380,1171,1380,1226,1084,1226
1412,1177,1506,1177,1506,1226,1412,1226
284,1254,345,1254,345,1303,284,1303
383,1254,607,1254,607,1308,383,1308
635,1254,941,1254,941,1308,635,1308
931,1254,1084,1254,1084,1308,931,1308
1111,1259,1144,1259,1144,1308,1111,1308
1155,1254,1281,1254,1281,1308,1155,1308
383,1330,558,1330,558,1385,383,1385
585,1330,679,1330,679,1391,585,1391
284,1336,345,1336,345,1385,284,1385
284,1412,345,1412,345,1462,284,1462
383,1412,607,1412,607,1467,383,1467
635,1412,722,1412,722,1467,635,1467
733,1412,816,1412,816,1467,733,1467
832,1412,958,1412,958,1467,832,1467
958,1412,1610,1412,1610,1467,958,1467
284,1495,339,1495,339,1544,284,1544
383,1495,607,1495,607,1549,383,1549
629,1495,761,1495,761,1544,629,1544
755,1495,892,1495,892,1544,755,1544
235,1653,334,1653,334,1708,235,1708
383,1653,640,1653,640,1708,383,1708
657,1653,744,1653,744,1708,657,1708
810,1653,865,1653,865,1708,810,1708
2048,2798,2124,2798,2124,2831,2048,2831
2135,2798,2185,2798,2185,2831,2135,2831
2185,2798,2223,2798,2223,2831,2185,2831
509,2804,635,2804,635,2853,509,2853
1013,2804,1139,2804,1139,2853,1013,2853
1538,2804,1664,2804,1664,2853,1538,2853
251,2814,355,2814,355,2853,251,2853
750,2814,952,2814,952,2853,750,2853
1265,2814,1462,2814,1462,2853,1265,2853
1790,2814,1889,2814,1889,2853,1790,2853
2048,2836,2135,2836,2135,2880,2048,2880
2135,2842,2179,2842,2179,2880,2135,2880
635,2924,761,2924,761,2973,635,2973
251,2935,366,2935,366,2973,251,2973
399,2935,596,2935,596,2973,399,2973
355,3001,695,3001,695,3055,355,3055
251,3006,334,3006,334,3055,251,3055
1319,3012,1396,3012,1396,3050,1319,3050
517,3072,689,3061,692,3115,521,3126
711,3066,837,3066,837,3121,711,3121
867,3070,990,3062,993,3115,871,3123
1018,3066,1166,3066,1166,3116,1018,3116
1193,3066,1593,3066,1593,3121,1193,3121
312,3099,427,3099,427,3143,312,3143
1648,3105,1752,3105,1752,3149,1648,3149
1774,3105,1900,3105,1900,3149,1774,3149
1916,3110,1987,3110,1987,3149,1916,3149
1998,3110,2048,3110,2048,3149,1998,3149
2064,3110,2108,3110,2108,3143,2064,3143
2130,3110,2239,3110,2239,3149,2130,3149
520,3127,690,3127,690,3176,520,3176
684,3127,733,3127,733,3170,684,3170
772,3187,881,3187,881,3236,772,3236
1872,3187,2146,3187,2146,3242,1872,3242
251,3192,339,3192,339,3236,251,3236
350,3192,427,3192,427,3236,350,3236
438,3198,509,3198,509,3236,438,3236
525,3198,613,3198,613,3236,525,3236
903,3192,974,3192,974,3236,903,3236
985,3192,1062,3192,1062,3236,985,3236
1067,3192,1161,3192,1161,3236,1067,3236
1259,3192,1369,3192,1369,3242,1259,3242
1374,3198,1599,3198,1599,3236,1374,3236
1599,3198,1642,3198,1642,3236,1599,3236
996,3264,1111,3264,1111,3313,996,3313
1221,3264,1374,3264,1374,3313,1221,3313
1385,3264,1538,3264,1538,3313,1385,3313
1128,3274,1204,3274,1204,3313,1128,3313
